UserIP_Anonymized,Scenario,survey.age,survey.gender,survey.education,survey.political,survey.religious,country_code,Outcome,Continent
da2febc5,Switch,34,Men,College,0.79,0.74,BR,1,Americas
da33af42,Footbridge,20,Women,College,0.93,0.03,US,0,Americas
da33af42,Loop,20,Women,College,0.93,0.03,US,1,Americas
da33af42,Switch,20,Women,College,0.93,0.03,US,1,Americas
da371b01,Footbridge,34,Men,College,0.76,0.08,IT,1,Europe
da371b01,Loop,34,Men,College,0.76,0.08,IT,1,Europe
da371b01,Switch,34,Men,College,0.76,0.08,IT,1,Europe
da3d40e6,Footbridge,31,Women,College,1,0,FR,1,Europe
da3d40e6,Loop,31,Women,College,1,0,FR,1,Europe
da3d40e6,Switch,31,Women,College,1,0,FR,1,Europe
da3e090d,Footbridge,18,Women,College,0.5,0,GB,0,Europe
da3e090d,Loop,18,Women,College,0.5,0,GB,1,Europe
da3e090d,Switch,18,Women,College,0.5,0,GB,1,Europe
da3fd3ff,Footbridge,22,Men,College,0.5,0,CN,0,Asia
da3fd3ff,Loop,22,Men,College,0.5,0,CN,0,Asia
da3fd3ff,Switch,22,Men,College,0.5,0,CN,0,Asia
da41d733,Footbridge,31,Men,College,0.63,0.65,US,0,Americas
da41d733,Switch,31,Men,College,0.63,0.65,US,1,Americas
da42bbb9,Footbridge,18,Women,College,0.5,0,CN,1,Asia
da42bbb9,Loop,18,Women,College,0.5,0,CN,0,Asia
da42bbb9,Switch,18,Women,College,0.5,0,CN,0,Asia
da494e16,Footbridge,21,Men,No College,0.3,0.73,BR,1,Americas
da494e16,Loop,21,Men,No College,0.3,0.73,BR,1,Americas
da494e16,Switch,21,Men,No College,0.3,0.73,BR,1,Americas
da4e7cab,Footbridge,27,Men,College,1,0,GB,1,Europe
da4e7cab,Loop,27,Men,College,1,0,GB,1,Europe
da4e7cab,Switch,27,Men,College,1,0,GB,1,Europe
da50e273,Footbridge,25,Men,No College,0.25,0.55,AU,1,Oc.
da50e273,Loop,25,Men,No College,0.25,0.55,AU,0,Oc.
da50e273,Switch,25,Men,No College,0.25,0.55,AU,1,Oc.
da588409,Footbridge,23,Men,College,0.71,0.15000000000000002,TW,0,Asia
da588409,Loop,23,Men,College,0.71,0.15000000000000002,TW,0,Asia
da588409,Switch,23,Men,College,0.71,0.15000000000000002,TW,0,Asia
da592237,Footbridge,22,Men,No College,0.5,0,CA,0,Americas
da592237,Loop,22,Men,No College,0.5,0,CA,0,Americas
da592237,Switch,22,Men,No College,0.5,0,CA,0,Americas
da5b68e8,Footbridge,27,Men,College,0.83,0.03,BR,0,Americas
da5b68e8,Loop,27,Men,College,0.83,0.03,BR,1,Americas
da5b68e8,Switch,27,Men,College,0.83,0.03,BR,1,Americas
da5df41a,Footbridge,19,Men,No College,1,0,CA,0,Americas
da5df41a,Loop,19,Men,No College,1,0,CA,0,Americas
da5df41a,Switch,19,Men,No College,1,0,CA,1,Americas
da5fc22d,Footbridge,22,Men,No College,0.32,0.59,SK,1,Europe
da5fc22d,Loop,22,Men,No College,0.32,0.59,SK,0,Europe
da5fc22d,Switch,22,Men,No College,0.32,0.59,SK,1,Europe
da648456,Footbridge,32,Men,College,0.5,0.5,US,1,Americas
da648456,Loop,32,Men,College,0.5,0.5,US,1,Americas
da648456,Switch,32,Men,College,0.5,0.5,US,1,Americas
da6725e8,Footbridge,33,Men,College,0.5,0,RU,0,Europe
da6725e8,Loop,33,Men,College,0.5,0,RU,1,Europe
da6725e8,Switch,33,Men,College,0.5,0,RU,1,Europe
da67c8a9,Footbridge,23,Men,College,0.38,0.040000000000000036,CN,0,Asia
da67c8a9,Loop,23,Men,College,0.38,0.040000000000000036,CN,1,Asia
da67c8a9,Switch,23,Men,College,0.38,0.040000000000000036,CN,1,Asia
da69353a,Footbridge,29,Men,College,0.94,0,AU,1,Oc.
da69353a,Loop,29,Men,College,0.94,0,AU,1,Oc.
da69353a,Switch,29,Men,College,0.94,0,AU,1,Oc.
da6f5b46,Footbridge,21,Men,No College,0.73,0.02,FR,0,Europe
da6f5b46,Loop,21,Men,No College,0.73,0.02,FR,0,Europe
da6f5b46,Switch,21,Men,No College,0.73,0.02,FR,1,Europe
da71db43,Footbridge,28,Men,College,0.5,0.73,US,1,Americas
da71db43,Loop,28,Men,College,0.5,0.73,US,1,Americas
da71db43,Switch,28,Men,College,0.5,0.73,US,1,Americas
da7690a8,Footbridge,18,Men,No College,0.63,0.34,US,0,Americas
da7690a8,Loop,18,Men,No College,0.63,0.34,US,1,Americas
da7690a8,Switch,18,Men,No College,0.63,0.34,US,1,Americas
da791cfe,Footbridge,38,Men,No College,1,0,ES,1,Europe
da791cfe,Loop,38,Men,No College,1,0,ES,0,Europe
da791cfe,Switch,38,Men,No College,1,0,ES,1,Europe
da799b29,Footbridge,44,Men,College,0.4,0,GB,1,Europe
da799b29,Loop,44,Men,College,0.4,0,GB,1,Europe
da799b29,Switch,44,Men,College,0.4,0,GB,1,Europe
da79e35d,Footbridge,21,Women,College,0.5,0.5,ID,0,Asia
da79e35d,Loop,21,Women,College,0.5,0.5,ID,0,Asia
da79e35d,Switch,21,Women,College,0.5,0.5,ID,1,Asia
da7baa8c,Loop,24,Men,College,0.82,0.08,ES,1,Europe
da7baa8c,Switch,24,Men,College,0.82,0.08,ES,1,Europe
da7f0495,Footbridge,30,Men,College,1,0.76,DE,1,Europe
da7f0495,Loop,30,Men,College,1,0.76,DE,1,Europe
da7f0495,Switch,30,Men,College,1,0.76,DE,1,Europe
da7fadea,Footbridge,26,Men,College,0.5,0.5,FR,1,Europe
da7fadea,Loop,26,Men,College,0.5,0.5,FR,1,Europe
da7fadea,Switch,26,Men,College,0.5,0.5,FR,1,Europe
da830ff5,Footbridge,31,Men,College,0.59,0,BR,0,Americas
da830ff5,Loop,31,Men,College,0.59,0,BR,0,Americas
da830ff5,Switch,31,Men,College,0.59,0,BR,0,Americas
da89417e,Footbridge,49,Men,College,1,0,US,1,Americas
da89417e,Loop,49,Men,College,1,0,US,0,Americas
da89417e,Switch,49,Men,College,1,0,US,1,Americas
da8c8f26,Footbridge,18,Men,College,0.21,0.23,ES,1,Europe
da8c8f26,Loop,18,Men,College,0.21,0.23,ES,1,Europe
da8c8f26,Switch,18,Men,College,0.21,0.23,ES,1,Europe
da8f1977,Footbridge,46,Men,College,0.84,0,HK,0,Asia
da8f1977,Loop,46,Men,College,0.84,0,HK,1,Asia
da8f1977,Switch,46,Men,College,0.84,0,HK,1,Asia
da960eaa,Footbridge,55,Men,College,0.5,0,US,0,Americas
da960eaa,Loop,55,Men,College,0.5,0,US,1,Americas
da960eaa,Switch,55,Men,College,0.5,0,US,1,Americas
da9f664c,Footbridge,29,Men,No College,0.52,0.52,RU,1,Europe
da9f664c,Loop,29,Men,No College,0.52,0.52,RU,1,Europe
da9f664c,Switch,29,Men,No College,0.52,0.52,RU,1,Europe
daa1bb4a,Switch,28,Men,College,1,0.16,BR,1,Americas
daa28a86,Footbridge,20,Women,No College,0.5,0,FR,0,Europe
daa28a86,Loop,20,Women,No College,0.5,0,FR,1,Europe
daa28a86,Switch,20,Women,No College,0.5,0,FR,1,Europe
daa34003,Footbridge,18,Men,No College,1,0,DE,0,Europe
daa34003,Loop,18,Men,No College,1,0,DE,0,Europe
daa34003,Switch,18,Men,No College,1,0,DE,1,Europe
daa4b671,Footbridge,21,Men,No College,0.75,0,JP,1,Asia
daa4b671,Loop,21,Men,No College,0.75,0,JP,1,Asia
daa4b671,Switch,21,Men,No College,0.75,0,JP,1,Asia
daa670ec,Footbridge,33,Men,College,0.83,0,CA,0,Americas
daa670ec,Loop,33,Men,College,0.83,0,CA,0,Americas
daa670ec,Switch,33,Men,College,0.83,0,CA,1,Americas
daa6feee,Footbridge,55,Men,College,0.5,0.5,DE,0,Europe
daa6feee,Loop,55,Men,College,0.5,0.5,DE,0,Europe
daa6feee,Switch,55,Men,College,0.5,0.5,DE,1,Europe
daa8d6d0,Footbridge,35,Men,College,0.5,0.2,JP,0,Asia
daa8d6d0,Loop,35,Men,College,0.5,0.2,JP,0,Asia
daa8d6d0,Switch,35,Men,College,0.5,0.2,JP,0,Asia
daab45d6,Footbridge,19,Women,No College,1,0,DE,0,Europe
daab45d6,Loop,19,Women,No College,1,0,DE,1,Europe
daab45d6,Switch,19,Women,No College,1,0,DE,1,Europe
dab7e3db,Footbridge,26,Men,College,1,0,BR,0,Americas
dab7e3db,Loop,26,Men,College,1,0,BR,0,Americas
dab7e3db,Switch,26,Men,College,1,0,BR,1,Americas
dabce6b7,Footbridge,22,Men,College,0,0.26,TW,1,Asia
dabce6b7,Loop,22,Men,College,0,0.26,TW,1,Asia
dabce6b7,Switch,22,Men,College,0,0.26,TW,1,Asia
dac2daf6,Footbridge,20,Men,College,1,0,RU,1,Europe
dac2daf6,Loop,20,Men,College,1,0,RU,1,Europe
dac2daf6,Switch,20,Men,College,1,0,RU,1,Europe
dac5cc3c,Footbridge,25,Men,College,0.13,1,BR,1,Americas
dac5cc3c,Loop,25,Men,College,0.13,1,BR,1,Americas
dac5cc3c,Switch,25,Men,College,0.13,1,BR,1,Americas
dac65201,Footbridge,30,Men,No College,0.5,0.5,RU,1,Europe
dac65201,Loop,30,Men,No College,0.5,0.5,RU,1,Europe
dac65201,Switch,30,Men,No College,0.5,0.5,RU,1,Europe
dac8fe7f,Footbridge,18,Women,College,0.77,0.36,AT,1,Europe
dac8fe7f,Loop,18,Women,College,0.77,0.36,AT,1,Europe
dac8fe7f,Switch,18,Women,College,0.77,0.36,AT,1,Europe
dace501c,Loop,29,Men,College,0.72,0,NL,1,Europe
dace501c,Loop,40,Men,College,0.79,0.09,NL,1,Europe
dace501c,Switch,29,Men,College,0.72,0,NL,1,Europe
dace501c,Switch,40,Men,College,0.79,0.09,NL,1,Europe
dad21d6b,Footbridge,20,Women,No College,0.5,0.1,GB,1,Europe
dad21d6b,Loop,20,Women,No College,0.5,0.1,GB,1,Europe
dad21d6b,Switch,20,Women,No College,0.5,0.1,GB,1,Europe
dad4d79d,Footbridge,21,Men,College,0,0.13,CA,1,Americas
dad4d79d,Loop,21,Men,College,0,0.13,CA,0,Americas
dad4d79d,Switch,21,Men,College,0,0.13,CA,1,Americas
dadee140,Footbridge,38,Men,College,0,0,RU,0,Europe
dadee140,Loop,38,Men,College,0,0,RU,1,Europe
dadee140,Switch,38,Men,College,0,0,RU,1,Europe
dae03604,Footbridge,27,Men,College,0.53,0.27,PL,0,Europe
dae03604,Loop,27,Men,College,0.53,0.27,PL,1,Europe
dae03604,Switch,27,Men,College,0.53,0.27,PL,1,Europe
dae4140c,Footbridge,23,Women,College,0.26,0,FR,1,Europe
dae4140c,Loop,23,Women,College,0.26,0,FR,1,Europe
dae4140c,Switch,23,Women,College,0.26,0,FR,1,Europe
dae6cb8d,Footbridge,30,Men,College,0.27,0.68,RU,1,Europe
dae6cb8d,Loop,30,Men,College,0.27,0.68,RU,1,Europe
dae6cb8d,Switch,30,Men,College,0.27,0.68,RU,1,Europe
dae8d50f,Footbridge,43,Men,College,0.45,0.38,TW,0,Asia
dae8d50f,Loop,43,Men,College,0.45,0.38,TW,0,Asia
dae8d50f,Switch,43,Men,College,0.45,0.38,TW,0,Asia
daeea287,Footbridge,22,Women,College,1,0,AU,0,Oc.
daeea287,Loop,22,Women,College,1,0,AU,0,Oc.
daeea287,Switch,22,Women,College,1,0,AU,0,Oc.
daefcbac,Footbridge,50,Men,College,0.19,0.37,ES,1,Europe
daefcbac,Loop,50,Men,College,0.19,0.37,ES,1,Europe
daefcbac,Switch,50,Men,College,0.19,0.37,ES,1,Europe
dafa8ca3,Footbridge,26,Men,College,0.5,0.64,US,0,Americas
dafa8ca3,Loop,26,Men,College,0.5,0.64,US,0,Americas
dafa8ca3,Switch,26,Men,College,0.5,0.64,US,0,Americas
dafba6ea,Footbridge,30,Men,College,0.72,0.09,BG,1,Europe
dafba6ea,Loop,30,Men,College,0.72,0.09,BG,1,Europe
dafba6ea,Switch,30,Men,College,0.72,0.09,BG,1,Europe
dafd523b,Footbridge,25,Men,College,0.7,0.18,FR,1,Europe
dafd523b,Loop,25,Men,College,0.7,0.18,FR,1,Europe
dafd523b,Switch,25,Men,College,0.7,0.18,FR,1,Europe
dafe8932,Footbridge,38,Men,College,1,0,UA,0,Europe
dafe8932,Loop,38,Men,College,1,0,UA,1,Europe
dafe8932,Switch,38,Men,College,1,0,UA,1,Europe
db030c7b,Footbridge,25,Men,No College,0,0.67,CZ,1,Europe
db030c7b,Loop,25,Men,No College,0,0.67,CZ,0,Europe
db030c7b,Switch,25,Men,No College,0,0.67,CZ,1,Europe
db073a5c,Footbridge,33,Men,College,0.41,0.27,TW,1,Asia
db073a5c,Loop,33,Men,College,0.41,0.27,TW,1,Asia
db073a5c,Switch,33,Men,College,0.41,0.27,TW,1,Asia
db0b5720,Footbridge,52,Men,No College,1,0,DK,1,Europe
db0b5720,Loop,52,Men,No College,1,0,DK,1,Europe
db0b5720,Switch,52,Men,No College,1,0,DK,1,Europe
db0b73c7,Footbridge,18,Men,No College,0.9,0,FR,1,Europe
db0b73c7,Loop,18,Men,No College,0.9,0,FR,1,Europe
db0b73c7,Switch,18,Men,No College,0.9,0,FR,1,Europe
db0c2b22,Footbridge,21,Men,No College,0.66,0.09,US,1,Americas
db0c2b22,Loop,21,Men,No College,0.66,0.09,US,1,Americas
db0c2b22,Switch,21,Men,No College,0.66,0.09,US,1,Americas
db1048f2,Footbridge,40,Women,College,0.01,0,LT,0,Europe
db1048f2,Loop,40,Women,College,0.01,0,LT,1,Europe
db1048f2,Switch,40,Women,College,0.01,0,LT,1,Europe
db16eb2c,Footbridge,18,Men,No College,1,0,FR,0,Europe
db16eb2c,Loop,18,Men,No College,1,0,FR,1,Europe
db16eb2c,Switch,18,Men,No College,1,0,FR,1,Europe
db17d1f0,Footbridge,18,Men,No College,0.5,0,IL,1,Asia
db17d1f0,Loop,18,Men,No College,0.5,0,IL,0,Asia
db17d1f0,Switch,18,Men,No College,0.5,0,IL,1,Asia
db18be7a,Footbridge,31,Men,College,0.93,0,BE,1,Europe
db18be7a,Loop,31,Men,College,0.93,0,BE,1,Europe
db18be7a,Switch,31,Men,College,0.93,0,BE,1,Europe
db22fc97,Footbridge,24,Men,No College,1,0,DE,0,Europe
db22fc97,Loop,24,Men,No College,1,0,DE,0,Europe
db22fc97,Switch,24,Men,No College,1,0,DE,0,Europe
db23b2cc,Footbridge,41,Men,College,1,0.14,CH,0,Europe
db23b2cc,Loop,41,Men,College,1,0.14,CH,0,Europe
db23b2cc,Switch,41,Men,College,1,0.14,CH,1,Europe
db23d912,Footbridge,50,Men,College,0.53,0,DE,1,Europe
db23d912,Loop,50,Men,College,0.53,0,DE,1,Europe
db23d912,Switch,50,Men,College,0.53,0,DE,1,Europe
db2666fd,Footbridge,28,Men,College,0.59,0.34,US,1,Americas
db2666fd,Loop,28,Men,College,0.59,0.34,US,1,Americas
db2666fd,Switch,28,Men,College,0.59,0.34,US,1,Americas
db2acb58,Loop,69,Men,College,0.5,0,VN,0,Asia
db2acb58,Switch,69,Men,College,0.5,0,VN,0,Asia
db2b1d6c,Footbridge,18,Men,No College,1,0,CA,0,Americas
db2b1d6c,Loop,18,Men,No College,1,0,CA,0,Americas
db2b1d6c,Switch,18,Men,No College,1,0,CA,1,Americas
db2b5bd7,Footbridge,22,Men,College,0.98,0,UA,1,Europe
db2b5bd7,Loop,22,Men,College,0.98,0,UA,1,Europe
db2b5bd7,Switch,22,Men,College,0.98,0,UA,1,Europe
db2ccb4c,Footbridge,18,Men,College,0.8,0.15,BY,0,Europe
db2ccb4c,Loop,18,Men,College,0.8,0.15,BY,1,Europe
db2ccb4c,Switch,18,Men,College,0.8,0.15,BY,1,Europe
db2d379d,Footbridge,21,Men,College,0.65,0,RU,0,Europe
db2d379d,Loop,21,Men,College,0.65,0,RU,0,Europe
db2d379d,Switch,21,Men,College,0.65,0,RU,0,Europe
db3268d2,Footbridge,26,Men,No College,1,0,HK,1,Asia
db3268d2,Loop,26,Men,No College,1,0,HK,1,Asia
db3268d2,Switch,26,Men,No College,1,0,HK,1,Asia
db358a59,Footbridge,69,Men,College,1,0,US,0,Americas
db358a59,Loop,69,Men,College,1,0,US,0,Americas
db358a59,Switch,69,Men,College,1,0,US,0,Americas
db39acb7,Footbridge,21,Women,College,0.43,0.58,US,1,Americas
db39acb7,Loop,21,Women,College,0.43,0.58,US,1,Americas
db39acb7,Switch,21,Women,College,0.43,0.58,US,1,Americas
db3af2cc,Footbridge,27,Men,College,0.22,0.040000000000000036,CN,0,Asia
db3af2cc,Loop,27,Men,College,0.22,0.040000000000000036,CN,0,Asia
db3af2cc,Switch,27,Men,College,0.22,0.040000000000000036,CN,0,Asia
db3b1e02,Footbridge,28,Men,College,1,0,DE,0,Europe
db3b1e02,Loop,28,Men,College,1,0,DE,1,Europe
db3b1e02,Switch,28,Men,College,1,0,DE,1,Europe
db401126,Switch,42,Men,College,0.02,0.01,DE,1,Europe
db401126,Switch,50,Men,College,0.64,0.28,DE,1,Europe
db402e17,Footbridge,29,Men,College,0.72,0,DE,0,Europe
db402e17,Loop,29,Men,College,0.72,0,DE,1,Europe
db402e17,Switch,29,Men,College,0.72,0,DE,1,Europe
db415aef,Footbridge,23,Men,College,0.33,0,PL,0,Europe
db415aef,Loop,23,Men,College,0.33,0,PL,0,Europe
db415aef,Switch,23,Men,College,0.33,0,PL,0,Europe
db45d73a,Footbridge,43,Men,College,1,0,RU,0,Europe
db45d73a,Loop,43,Men,College,1,0,RU,0,Europe
db45d73a,Switch,43,Men,College,1,0,RU,0,Europe
db4784d4,Footbridge,32,Men,No College,0.53,0.44,BR,0,Americas
db4784d4,Loop,32,Men,No College,0.53,0.44,BR,1,Americas
db4784d4,Switch,32,Men,No College,0.53,0.44,BR,1,Americas
db50ab99,Footbridge,55,Men,College,0.68,0.22,GB,1,Europe
db50ab99,Loop,55,Men,College,0.68,0.22,GB,1,Europe
db50ab99,Switch,55,Men,College,0.68,0.22,GB,1,Europe
db511717,Footbridge,51,Men,College,0.83,0.19,CH,1,Europe
db511717,Loop,51,Men,College,0.83,0.19,CH,1,Europe
db511717,Switch,51,Men,College,0.83,0.19,CH,1,Europe
db534440,Footbridge,58,Men,No College,0.26,0.47,FR,1,Europe
db534440,Loop,58,Men,No College,0.26,0.47,FR,0,Europe
db534440,Switch,58,Men,No College,0.26,0.47,FR,1,Europe
db54920a,Footbridge,24,Men,No College,0.5,0.5,TW,0,Asia
db54920a,Loop,24,Men,No College,0.5,0.5,TW,0,Asia
db54920a,Switch,24,Men,No College,0.5,0.5,TW,1,Asia
db5adf1d,Footbridge,19,Men,College,0.5,0.72,ID,0,Asia
db5adf1d,Loop,19,Men,College,0.5,0.72,ID,1,Asia
db5adf1d,Switch,19,Men,College,0.5,0.72,ID,1,Asia
db5c4c0b,Footbridge,50,Men,College,0.79,0.2,DE,0,Europe
db5c4c0b,Loop,50,Men,College,0.79,0.2,DE,0,Europe
db5c4c0b,Switch,50,Men,College,0.79,0.2,DE,0,Europe
db6167a7,Footbridge,19,Men,No College,0.5,0,BR,1,Americas
db6167a7,Loop,19,Men,No College,0.5,0,BR,1,Americas
db6167a7,Switch,19,Men,No College,0.5,0,BR,1,Americas
db6e09ea,Footbridge,34,Women,College,0.17,0.01,RU,0,Europe
db6e09ea,Loop,34,Women,College,0.17,0.01,RU,1,Europe
db6e09ea,Switch,34,Women,College,0.17,0.01,RU,1,Europe
db6e1fec,Footbridge,28,Women,College,0.5,0.5,US,1,Americas
db6e1fec,Loop,28,Women,College,0.5,0.5,US,1,Americas
db6e1fec,Switch,28,Women,College,0.5,0.5,US,1,Americas
db734837,Footbridge,23,Women,College,0.5,0,FR,0,Europe
db734837,Loop,23,Women,College,0.5,0,FR,1,Europe
db734837,Switch,23,Women,College,0.5,0,FR,0,Europe
db809a83,Footbridge,24,Women,No College,0.5,0.5,FR,0,Europe
db809a83,Loop,24,Women,No College,0.5,0.5,FR,0,Europe
db93c099,Footbridge,20,Men,College,0.84,0,DE,0,Europe
db93c099,Loop,20,Men,College,0.84,0,DE,0,Europe
db93c099,Switch,20,Men,College,0.84,0,DE,0,Europe
db943bb0,Footbridge,49,Men,College,0.5,0,IE,0,Europe
db943bb0,Loop,49,Men,College,0.5,0,IE,1,Europe
db943bb0,Switch,49,Men,College,0.5,0,IE,1,Europe
db944aef,Footbridge,37,Men,College,0.5,0,UA,0,Europe
db944aef,Loop,37,Men,College,0.5,0,UA,1,Europe
db944aef,Switch,37,Men,College,0.5,0,UA,1,Europe
db944dee,Footbridge,27,Women,College,0.9,0,US,1,Americas
db944dee,Loop,27,Women,College,0.9,0,US,1,Americas
db944dee,Switch,27,Women,College,0.9,0,US,1,Americas
db953818,Footbridge,27,Women,College,0.65,0,JP,1,Asia
db953818,Loop,27,Women,College,0.65,0,JP,1,Asia
db953818,Switch,27,Women,College,0.65,0,JP,1,Asia
db988cc6,Footbridge,20,Women,No College,0.23,0.67,RU,0,Europe
db988cc6,Loop,20,Women,No College,0.23,0.67,RU,1,Europe
db988cc6,Switch,20,Women,No College,0.23,0.67,RU,1,Europe
db9ea9f3,Footbridge,30,Men,College,0.85,0.31,US,0,Americas
db9ea9f3,Loop,30,Men,College,0.85,0.31,US,0,Americas
db9ea9f3,Switch,30,Men,College,0.85,0.31,US,1,Americas
db9eb7a0,Footbridge,22,Women,No College,0.5,0,DE,0,Europe
db9eb7a0,Footbridge,61,Men,No College,0.5,0.5,DE,0,Europe
db9eb7a0,Loop,22,Women,No College,0.5,0,DE,1,Europe
db9eb7a0,Loop,61,Men,No College,0.5,0.5,DE,1,Europe
db9eb7a0,Switch,22,Women,No College,0.5,0,DE,0,Europe
db9eb7a0,Switch,61,Men,No College,0.5,0.5,DE,0,Europe
db9fc9ce,Footbridge,55,Men,No College,0.5,0,GB,1,Europe
db9fc9ce,Loop,55,Men,No College,0.5,0,GB,0,Europe
db9fc9ce,Switch,55,Men,No College,0.5,0,GB,0,Europe
db9fe988,Footbridge,19,Men,No College,1,0,PL,0,Europe
db9fe988,Loop,19,Men,No College,1,0,PL,0,Europe
db9fe988,Switch,19,Men,No College,1,0,PL,0,Europe
db9ffc28,Footbridge,26,Men,College,0.59,0.43000000000000005,CN,0,Asia
db9ffc28,Loop,26,Men,College,0.59,0.43000000000000005,CN,0,Asia
db9ffc28,Switch,26,Men,College,0.59,0.43000000000000005,CN,0,Asia
dba1709b,Footbridge,28,Men,College,1,0,DE,1,Europe
dba1709b,Loop,28,Men,College,1,0,DE,1,Europe
dba1709b,Switch,28,Men,College,1,0,DE,1,Europe
dba19768,Footbridge,27,Men,College,0.23,0.69,PL,1,Europe
dba19768,Loop,27,Men,College,0.23,0.69,PL,1,Europe
dba19768,Switch,27,Men,College,0.23,0.69,PL,1,Europe
dba488cc,Footbridge,42,Men,College,1,0,HK,0,Asia
dba488cc,Loop,42,Men,College,1,0,HK,1,Asia
dba488cc,Switch,42,Men,College,1,0,HK,1,Asia
dba5b33c,Footbridge,44,Men,No College,0.5,0,CH,1,Europe
dba5b33c,Loop,44,Men,No College,0.5,0,CH,1,Europe
dba5b33c,Switch,44,Men,No College,0.5,0,CH,1,Europe
dba7035c,Footbridge,18,Women,No College,1,0,IT,1,Europe
dba7035c,Loop,18,Women,No College,1,0,IT,1,Europe
dba7035c,Switch,18,Women,No College,1,0,IT,1,Europe
dbaa9de5,Footbridge,24,Men,College,0.83,0,US,1,Americas
dbaa9de5,Loop,24,Men,College,0.83,0,US,0,Americas
dbaa9de5,Switch,24,Men,College,0.83,0,US,1,Americas
dbb091eb,Footbridge,20,Men,College,0.81,0,GE,0,Asia
dbb091eb,Loop,20,Men,College,0.81,0,GE,0,Asia
dbb091eb,Switch,20,Men,College,0.81,0,GE,0,Asia
dbb2b157,Footbridge,26,Men,College,1,0,SE,0,Europe
dbb2b157,Loop,26,Men,College,1,0,SE,1,Europe
dbb2b157,Switch,26,Men,College,1,0,SE,1,Europe
dbb40eb8,Footbridge,19,Men,No College,0.5,0.07,BR,0,Americas
dbb40eb8,Loop,19,Men,No College,0.5,0.07,BR,1,Americas
dbb40eb8,Switch,19,Men,No College,0.5,0.07,BR,1,Americas
dbb5809e,Footbridge,30,Women,College,0.65,0.21,DE,0,Europe
dbb5809e,Loop,30,Women,College,0.65,0.21,DE,0,Europe
dbb5809e,Switch,30,Women,College,0.65,0.21,DE,0,Europe
dbb5b57d,Footbridge,28,Men,College,0.84,0.06,PA,0,Americas
dbb5b57d,Loop,28,Men,College,0.84,0.06,PA,1,Americas
dbb5b57d,Switch,28,Men,College,0.84,0.06,PA,1,Americas
dbb752ef,Footbridge,21,Women,College,0.42,0.7,FR,0,Europe
dbb752ef,Loop,21,Women,College,0.42,0.7,FR,1,Europe
dbb752ef,Switch,21,Women,College,0.42,0.7,FR,1,Europe
dbbd8867,Footbridge,19,Women,College,0.75,0,NL,0,Europe
dbbd8867,Loop,19,Women,College,0.75,0,NL,0,Europe
dbbd8867,Switch,19,Women,College,0.75,0,NL,0,Europe
dbc209d8,Footbridge,38,Men,College,0.5,0,IL,0,Asia
dbc209d8,Loop,38,Men,College,0.5,0,IL,0,Asia
dbc209d8,Switch,38,Men,College,0.5,0,IL,0,Asia
dbc28deb,Footbridge,25,Men,College,0.38,0,IT,1,Europe
dbc28deb,Footbridge,29,Men,College,1,0,IT,1,Europe
dbc28deb,Loop,25,Men,College,0.38,0,IT,1,Europe
dbc28deb,Loop,29,Men,College,1,0,IT,1,Europe
dbc28deb,Switch,25,Men,College,0.38,0,IT,1,Europe
dbc28deb,Switch,29,Men,College,1,0,IT,1,Europe
dbc314c7,Footbridge,28,Women,College,0.84,0,CA,0,Americas
dbc314c7,Loop,28,Women,College,0.84,0,CA,1,Americas
dbc314c7,Switch,28,Women,College,0.84,0,CA,1,Americas
dbc361d6,Footbridge,31,Women,College,0.5,0.5,BR,1,Americas
dbc361d6,Loop,31,Women,College,0.5,0.5,BR,1,Americas
dbc361d6,Switch,31,Women,College,0.5,0.5,BR,1,Americas
dbc397ef,Footbridge,22,Women,No College,0.76,0.72,US,0,Americas
dbc397ef,Loop,22,Women,No College,0.76,0.72,US,1,Americas
dbc397ef,Switch,22,Women,No College,0.76,0.72,US,1,Americas
dbc6d718,Footbridge,26,Men,College,1,0,GB,0,Europe
dbc6d718,Loop,26,Men,College,1,0,GB,0,Europe
dbc6d718,Switch,26,Men,College,1,0,GB,0,Europe
dbc987a0,Footbridge,22,Women,No College,1,0,RU,1,Europe
dbc987a0,Loop,22,Women,No College,1,0,RU,1,Europe
dbc987a0,Switch,22,Women,No College,1,0,RU,1,Europe
dbcb9475,Footbridge,20,Women,College,0.78,0.04,ES,0,Europe
dbcb9475,Loop,20,Women,College,0.78,0.04,ES,1,Europe
dbd095f0,Footbridge,18,Men,No College,0,0.79,CH,0,Europe
dbd095f0,Loop,18,Men,No College,0,0.79,CH,0,Europe
dbd095f0,Switch,18,Men,No College,0,0.79,CH,1,Europe
dbd2714c,Footbridge,27,Men,No College,1,0,DE,1,Europe
dbd2714c,Loop,27,Men,No College,1,0,DE,1,Europe
dbd2714c,Switch,27,Men,No College,1,0,DE,1,Europe
dbda5a9c,Footbridge,43,Men,College,0.5,0.11,ES,1,Europe
dbda5a9c,Loop,43,Men,College,0.5,0.11,ES,1,Europe
dbda5a9c,Switch,43,Men,College,0.5,0.11,ES,1,Europe
dbdfc82e,Loop,39,Men,College,1,1,US,1,Americas
dbdfc82e,Switch,39,Men,College,1,1,US,1,Americas
dbe0b913,Footbridge,23,Men,College,0.5,0,US,0,Americas
dbe0b913,Loop,23,Men,College,0.5,0,US,1,Americas
dbe0b913,Switch,23,Men,College,0.5,0,US,1,Americas
